"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","What is your gender?","What is your gender? [Other]","What is your age?","What is your current main occupation?","What is your current main occupation? [Other]","Which field or industry do you primarily work or study in?","Do you work/study full-time or part-time? [Study]","Do you work/study full-time or part-time? [Work]","How many years of total work experience do you have in your current field or industry?","How long have you been in your current role/position? [Years]","How long have you been in your current role/position? [Months]","What is your position or hierarchy level within your academic field or industry?","What is your position or hierarchy level within your academic field or industry? [Other]","What is the typical size of the team you work in?","What is the typical size of the team you work in? [Other]","Please rate the extent to which your main occupation involves the following: [Making significant decisions that affect my team/department/organization.]","Please rate the extent to which your main occupation involves the following: [Managing budgets or having financial oversight.]","Please rate the extent to which your main occupation involves the following: [Supervising or leading other employees.]","Please rate the extent to which your main occupation involves the following: [Responsibility for key projects or deliverables.]","Please rate the extent to which your main occupation involves the following: [Autonomy in how I carry out my work.]","Please rate the extent to which your main occupation involves the following: [Accountability for meeting specific targets or outcomes.]","Disclaimer: “LLM definition: Large Language Models (LLMs), also referred to as Generative Language Models (GLMs), are AI systems capable of generating text based on a prompt. Examples include OpenAI's GPT-4/ChatGPT, Google's Gemini, Microsoft's Co-Pilot, Anthropic's Claude, or Meta's LLama.”","Please rate your ability regarding the following statements: [I can operate LLM applications in everyday life.]","Please rate your ability regarding the following statements: [I can use LLM applications to make my everyday life easier.]","Please rate your ability regarding the following statements: [I can use LLMs meaningfully to achieve my everyday goals.]","Please rate your ability regarding the following statements: [In everyday life, I can interact with LLMs in a way that makes my tasks easier.]","Please rate your ability regarding the following statements: [In everyday life, I can work together gainfully with an LLM.]","Please rate your ability regarding the following statements: [I can communicate gainfully with LLMs in everyday life.]","Please rate your ability regarding the following statements: [I know the most important concepts of the topic ""artificial intelligence"".]","Please rate your ability regarding the following statements: [I know definitions of artificial intelligence.]","Please rate your ability regarding the following statements: [I can assess what the limitations and opportunities of using an LLM are.]","Please rate your ability regarding the following statements: [I can assess what advantages and disadvantages the use of an LLM entails.]","Please rate your ability regarding the following statements: [I can think of new uses for LLMs.]","Please rate your ability regarding the following statements: [I can imagine possible future uses of LLMs.]","Please rate your ability regarding the following statements: [I can tell if I am dealing with an application based on LLMs. ]","Please rate your ability regarding the following statements: [I can distinguish devices that use LLMs from devices that do not.]","Please rate your ability regarding the following statements: [I can distinguish if I interact with an LLM or a real human.]","Disclaimer: “LLM definition: Large Language Models (LLMs), also referred to as Generative Language Models (GLMs), are AI systems capable of generating text based on a prompt. Examples include OpenAI's GPT-4/ChatGPT, Google's Gemini, Microsoft's Co-Pilot, Anthropic's Claude, or Meta's LLama.”","How often do you use generative AI tools (such as ChatGPT) at work? []","What do you use generative AI tools (such as ChatGPT and other large language models) for?","The tasks I solve using LLMs... [... include much variety.]","The tasks I solve using LLMs... [... mainly consist of solving complex problems.]","The tasks I solve using LLMs... [... hardly consist of routine work.]","The tasks I solve using LLMs... [... require the assessment of a large amount of information/alternatives.]","The tasks I solve using LLMs... [... consist of numerous different elements.]","The tasks I solve with colleagues... [... include much variety.]","The tasks I solve with colleagues... [... mainly consist of solving complex problems.]","The tasks I solve with colleagues... [... hardly consist of routine work.]","The tasks I solve with colleagues... [... require the assessment of a large amount of information/alternatives.]","The tasks I solve with colleagues... [... consist of numerous different elements.]","Disclaimer: “LLM definition: Large Language Models (LLMs), also referred to as Generative Language Models (GLMs), are AI systems capable of generating text based on a prompt. Examples include OpenAI's GPT-4/ChatGPT, Google's Gemini, Microsoft's Co-Pilot, Anthropic's Claude, or Meta's LLama.”","Please rate your agreement with the following statements: [I use my own ideas to solve tasks.]","Please rate your agreement with the following statements: [I closely inspect how LLMs solve tasks to improve my own solutions.]","Please rate your agreement with the following statements: [I consult LLMs when I am not sure about how well I solved a task myself.]","Please rate your agreement with the following statements: [I consult LLMs about which methods and tricks can be used for solving tasks.]","Please rate your agreement with the following statements: [Before starting with a new task, I think about how to solve it in the best way possible.]","Please rate your agreement with the following statements: [After finishing a task, I think about how to solve the next one more efficiently and more precisely.]","Please rate your agreement with the following statements: [While solving a task, I want to learn something from LLMs, so that I can use that knowledge to solve the following task better.]","Please rate your agreement with the following statements: [I want to learn something for myself, because I can then solve the following tasks faster.]","Please rate your agreement with the following statements: [I look at how others work in the company to improve my work.]","Please rate your agreement with the following statements: [I ask my colleagues when I am not sure how well I worked.]","Please rate your agreement with the following statements: [I ask my colleagues about the methods and tricks they use at work.]","Please rate your agreement with the following statements: [Before starting a new task, I think about how I can do my work best.]","Please rate your agreement with the following statements: [When I have finished a new task, I think about what I still could do better next time.]","Please rate your agreement with the following statements: [I want to learn something new at work for myself because then I can pursue my career at the company.]","Please rate your agreement with the following statements: [I want to learn something new for myself because then I can solve problems at work faster.]","Disclaimer: “LLM definition: Large Language Models (LLMs), also referred to as Generative Language Models (GLMs), are AI systems capable of generating text based on a prompt. Examples include OpenAI's GPT-4/ChatGPT, Google's Gemini, Microsoft's Co-Pilot, Anthropic's Claude, or Meta's LLama.”","Written contributions  Please indicate how often you engage in the following written knowledge-sharing activities with colleagues.  [I share documentation from personal files related to current work.]","Written contributions  Please indicate how often you engage in the following written knowledge-sharing activities with colleagues.  [I contribute ideas and thoughts to a company online database. ]","Organizational communications Please indicate how often you engage in the following organizational communication practices with colleagues. [I express ideas and thoughts in organizational meetings.]","Organizational communications Please indicate how often you engage in the following organizational communication practices with colleagues. [I engage in long-term coaching relationships with junior employees. ]","Organizational communications Please indicate how often you engage in the following organizational communication practices with colleagues. [I spend time in personal conversation (e.g., discussion in hallway, over lunch, through call) with others to help them with their work-related problems. ]","Organizational communications Please indicate how often you engage in the following organizational communication practices with colleagues. [I keep others updated with important organizational information through personal conversation. ]","Organizational communications Please indicate how often you engage in the following organizational communication practices with colleagues. [I share passion and excitement on some specific subjects with others through personal conversation.]","Organizational communications Please indicate how often you engage in the following organizational communication practices with colleagues. [I share experiences that may help others avoid risks and trouble through personal conversation.]","Organizational communications Please indicate how often you engage in the following organizational communication practices with colleagues. [I have online chats with others to help them with their work-related problems.]","Organizational communications Please indicate how often you engage in the following organizational communication practices with colleagues. [I spend time in e-mail communication with others to help them with their work-related problems.]","Community exchange  *Community: an informal network of people within or across organizations who voluntarily share common practice, expertise, and interests on specific topics. It is neither an organizational unit nor a team.  Please indicate how often you participate in the following activities within a professional community (as defined above).  [I meet with community* members to create innovative solutions for problems that occur in work.]","Community exchange  *Community: an informal network of people within or across organizations who voluntarily share common practice, expertise, and interests on specific topics. It is neither an organizational unit nor a team.  Please indicate how often you participate in the following activities within a professional community (as defined above).  [I meet with community members to share own experience and practice on specific topics with common interests.]","Community exchange  *Community: an informal network of people within or across organizations who voluntarily share common practice, expertise, and interests on specific topics. It is neither an organizational unit nor a team.  Please indicate how often you participate in the following activities within a professional community (as defined above).  [I meet with community members to share success and failure stories on specific topics with common interests.]","Community exchange  *Community: an informal network of people within or across organizations who voluntarily share common practice, expertise, and interests on specific topics. It is neither an organizational unit nor a team.  Please indicate how often you participate in the following activities within a professional community (as defined above).  [I meet with community members to work to encourage excellence in community’s practice.]","Community exchange  *Community: an informal network of people within or across organizations who voluntarily share common practice, expertise, and interests on specific topics. It is neither an organizational unit nor a team.  Please indicate how often you participate in the following activities within a professional community (as defined above).  [I support personal development of new community members.]","Community exchange  *Community: an informal network of people within or across organizations who voluntarily share common practice, expertise, and interests on specific topics. It is neither an organizational unit nor a team.  Please indicate how often you participate in the following activities within a professional community (as defined above).  [I send related information to members through community e-mail list.]","Community exchange  *Community: an informal network of people within or across organizations who voluntarily share common practice, expertise, and interests on specific topics. It is neither an organizational unit nor a team.  Please indicate how often you participate in the following activities within a professional community (as defined above).  [I share ideas and thoughts on specific topics through company supported online community-of-practice system.]","Disclaimer: “LLM definition: Large Language Models (LLMs), also referred to as Generative Language Models (GLMs), are AI systems capable of generating text based on a prompt. Examples include OpenAI's GPT-4/ChatGPT, Google's Gemini, Microsoft's Co-Pilot, Anthropic's Claude, or Meta's LLama.”","To what extent do you agree or disagree with the following statements? [Learning to use LLMs is easy for me. ]","To what extent do you agree or disagree with the following statements? [I find it easy to get LLMs to do what I want it to do.]","To what extent do you agree or disagree with the following statements? [My interaction with LLMs is clear and understandable.]","To what extent do you agree or disagree with the following statements? [I find LLMs to be clear and understandable.]","To what extent do you agree or disagree with the following statements? [It is easy for me to become skillful at using LLMs.]","To what extent do you agree or disagree with the following statements? [I find LLMs easy to use.]","Disclaimer: “LLM definition: Large Language Models (LLMs), also referred to as Generative Language Models (GLMs), are AI systems capable of generating text based on a prompt. Examples include OpenAI's GPT-4/ChatGPT, Google's Gemini, Microsoft's Co-Pilot, Anthropic's Claude, or Meta's LLama.”","To what extent do you agree or disagree with the following statements? [Using LLMs in my job enables me to accomplish tasks more quickly.]","To what extent do you agree or disagree with the following statements? [Using LLMs improves my job performance.]","To what extent do you agree or disagree with the following statements? [Using LLMs in my job increases my productivity.]","To what extent do you agree or disagree with the following statements? [Using LLMs enhance my effectiveness on the job.]","To what extent do you agree or disagree with the following statements? [Using LLMs makes it easier to do my job.]","To what extent do you agree or disagree with the following statements? [I find LLMs useful in my job.]","To what extent do you agree or disagree with the following statements? [I trust the information generated by LLMs in my job.]","Disclaimer: “LLM definition: Large Language Models (LLMs), also referred to as Generative Language Models (GLMs), are AI systems capable of generating text based on a prompt. Examples include OpenAI's GPT-4/ChatGPT, Google's Gemini, Microsoft's Co-Pilot, Anthropic's Claude, or Meta's LLama.”","What’s the most impressive or useful example of LLMs in your environment that comes to your mind?","What’s the most concerning example of LLMs in your environment that comes to your mind?","You've reached the last question. We value your opinion on the survey itself. If you have any comments or suggestions, please share them below.  Do you have any feedback that can be implemented in future surveys? ","Total time","Group time: Demographics","Question time: DemQ01","Question time: DemQ02","Question time: DemQ03","Question time: DemQ04","Question time: DemQ07","Question time: G01Q31","Question time: DemG055","Question time: DemQ05","Question time: DemQ06","Question time: DemQ51","Group time: AI Literacy","Question time: G03Disclaimer","Question time: LitQ01","Group time: AI Usage in the Workplace","Question time: G04Disclaimer","Question time: UseQ01","Question time: UseQ02","Group time: Task Complexity","Question time: GTCQ01","Question time: GTCQ02","Group time: Learning and Problem-Solving at Work","Question time: G05Disclaimer","Question time: ILQ01","Group time: How often do you engage in the following activities?","Question time: G06Disclaimer","Question time: WrittQ01","Question time: OrgQ01","Question time: CommQ01","Group time: Working with LLMs","Question time: G07Disclaimer","Question time: PEUQ01","Group time: Effects of Using LLMs at Work","Question time: G08Disclaimer","Question time: PUQ01","Group time: Further Thoughts on LLMs","Question time: G09Disclaimer","Question time: OpenQ01","Question time: OpenQ02","Group time: Feedback (Optional)","Question time: G10Q28"
"36","","5","en","1312238622","2025-05-11 20:02:31","2025-05-11 20:12:05","Male","","24","Student","","Computer Science","Full-time","Half-time","1.5","1","1","Mid-level","","2-5","","4","2","4","4","4","4","","6 - perfect ability","5","6 - perfect ability","6 - perfect ability","5","5","5","5","5","5","6 - perfect ability","6 - perfect ability","5","3","2","","Multiple times a day","Generating text, finding ideas, discussing ideas, ideation, data analysis, text summarization,....","5","3","7 - strongly agree","5","4","7 - strongly agree","7 - strongly agree","2","4","6","","5","4","2","5","5","5","5","5","5","5","4","5","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","561.27","223.31","","","","","","","","","","","157.95","","","48.48","","","","45.74","","","85.79","","","","","","","","","","","","","","","","","","",""
"37","2025-05-12 20:58:46","10","en","573931910","2025-05-12 20:41:25","2025-05-12 20:58:46","Female","","25","Student","","Fashion ","Full-time","No","2","1","12","Other","intern","11-20","","2","1 - Not at all","1 - Not at all","2","2","1 - Not at all","","5","5","5","5","5","5","4","5","5","5","5","5","5","3","4","","Multiple times a week","For E-mails, explaining some definitions, to find a specific concept","6","6","1 - strongly disagree","6","6","3","3","3","3","3","","4","2","6 - fully agree","6 - fully agree","4","3","5","2","4","4","4","4","3","4","4","","rarely","sometimes","sometimes","sometimes","rarely","rarely","sometimes","sometimes","rarely","rarely","never","never","never","never","never","never","never","","7 - extremely agree","7 - extremely agree","7 - extremely agree","7 - extremely agree","7 - extremely agree","7 - extremely agree","","5","5","5","5","5","6","5","","the various examples, structures and new ideas. ","you get used to it and the next time you just immediately rely on LLMS. ","no","1042.42","204.49","","","","","","","","","","","150.01","","","76.36","","","","58.11","","","169.8","","","157.79","","","","","41.52","","","38.34","","","140.05","","","","5.95",""
"38","2025-05-12 21:39:52","10","en","1623929092","2025-05-12 21:24:10","2025-05-12 21:39:52","Male","","59","Employee","","Capital equipment ","No","Full-time","30","28","9","Senior-level","","6-10","","4","1 - Not at all","3","3","5 - A great extent","4","","5","5","5","5","5","5","3","4","5","5","4","6 - perfect ability","4","4","3","","Multiple times a week","Market research and proper texts","5","5","5","5","5","6","5","4","6","6","","5","4","4","4","5","2","4","3","3","4","4","4","3","2","3","","never","never","often","always","sometimes","sometimes","often","sometimes","sometimes","sometimes","rarely","rarely","rarely","rarely","sometimes","sometimes","sometimes","","5","5","5","6","5","6","","7 - extremely agree","7 - extremely agree","7 - extremely agree","7 - extremely agree","7 - extremely agree","7 - extremely agree","4 - neither","","Market research ","Trust","","945.77","164.72","","","","","","","","","","","138.36","","","56.87","","","","69.41","","","126.05","","","129.78","","","","","167.22","","","37.08","","","51.31","","","","4.97",""
"39","2025-05-13 01:27:54","10","en","347590834","2025-05-13 01:10:37","2025-05-13 01:27:54","Male","","58","Self-employed","","Air-conditioning ","No","Full-time","32","26","9","Executive","","2-5","","5 - A great extent","5 - A great extent","4","5 - A great extent","5 - A great extent","5 - A great extent","","1 - no ability","1 - no ability","1 - no ability","1 - no ability","1 - no ability","1 - no ability","2","2","1 - no ability","2","3","3","2","2","3","","Never","","4","5","5","5","4","5","5","5","5","5","","6 - fully agree","1 - not agree at all","1 - not agree at all","1 - not agree at all","6 - fully agree","5","1 - not agree at all","6 - fully agree","5","4","5","6 - fully agree","6 - fully agree","5","6 - fully agree","","sometimes","never","often","sometimes","sometimes","sometimes","sometimes","often","rarely","never","sometimes","rarely","sometimes","rarely","never","rarely","never","","4 - neither","4 - neither","4 - neither","4 - neither","5","4 - neither","","5","5","5","5","5","5","4 - neither","","Not apply due of no use yet","Not to ask if the solution propose is right.  To loose criteria ","No","1040.34","194.04","","","","","","","","","","","118.61","","","19.77","","","","91.81","","","129.83","","","241.43","","","","","55.99","","","61.81","","","111.42","","","","15.63",""
"40","2025-05-13 04:07:58","10","en","1586404388","2025-05-13 03:50:03","2025-05-13 04:07:58","Female","","55","Employee","","Fish industry ","No","Full-time","25","22","2","Executive","","2-5","","4","5 - A great extent","5 - A great extent","5 - A great extent","5 - A great extent","5 - A great extent","","3","4","4","4","4","3","4","5","4","4","5","5","3","2","5","","Once a week","","4","4","3","4","3","4","5","5","4","4","","6 - fully agree","4","5","4","5","4","5","5","5","6 - fully agree","5","5","4","5","5","","often","sometimes","always","sometimes","often","often","often","often","sometimes","rarely","sometimes","sometimes","sometimes","rarely","sometimes","often","sometimes","","5","5","5","5","5","5","","6","5","6","5","4 - neither","5","4 - neither","","When I don’t know how to start with a topic, it is a useful toll.","","","1078.86","188.72","","","","","","","","","","","136.29","","","31.73","","","","62.83","","","132.25","","","156.73","","","","","47.23","","","44.97","","","256.72","","","","21.39",""
"41","2025-05-13 11:42:16","10","en","2147211725","2025-05-13 08:06:19","2025-05-13 11:42:16","Female","","58","Employee","","Banking ","No","Full-time","34","12","6","Senior-level","","11-20","","3","1 - Not at all","2","3","2","1 - Not at all","","3","3","3","3","4","3","3","4","4","4","5","5","4","2","2","","Multiple times a week","To extract information from 300 sides contracts. ","2","3","5","5","6","6","6","2","4","4","","6 - fully agree","5","5","5","6 - fully agree","4","5","5","5","5","5","5","5","5","5","","rarely","rarely","often","rarely","sometimes","sometimes","sometimes","sometimes","rarely","sometimes","often","often","often","sometimes","often","rarely","rarely","","4 - neither","5","5","5","5","5","","5","5","5","5","5","5","4 - neither","","No specific ","No specific ","","12960.4","212.71","","","","","","","","","","","12181.7","","","94.45","","","","81.95","","","132.82","","","130.22","","","","","37.71","","","29.88","","","41.63","","","","17.41",""
"42","2025-05-13 20:57:51","10","en","152030920","2025-05-13 20:49:08","2025-05-13 20:57:51","Female","","29","Student","","Marketing","Full-time","No","5","3","0","Mid-level","","2-5","","3","4","4","5 - A great extent","5 - A great extent","5 - A great extent","","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","4","4","4","4","5","5","4","4","5","","Multiple times a week","Brainstorming, finding sources, image generation, text enhancement ","3","3","3","2","4","5","6","3","6","6","","6 - fully agree","2","6 - fully agree","6 - fully agree","4","2","3","5","6 - fully agree","5","5","6 - fully agree","3","6 - fully agree","6 - fully agree","","rarely","rarely","often","often","often","often","often","sometimes","sometimes","often","sometimes","sometimes","sometimes","sometimes","sometimes","rarely","rarely","","6","5","5","4 - neither","5","4 - neither","","7 - extremely agree","7 - extremely agree","7 - extremely agree","7 - extremely agree","7 - extremely agree","7 - extremely agree","4 - neither","","Idea generation on how to solve a problem or to create a certain strategy for a goal","Have not encountered one ","","524.55","96.9","","","","","","","","","","","51.98","","","60.83","","","","52.22","","","88.16","","","82.91","","","","","24.26","","","24.52","","","38.6","","","","4.17",""
"43","2025-05-14 09:27:46","10","en","36171849","2025-05-14 09:08:20","2025-05-14 09:27:46","Female","","41","Self-employed","","IT/AI","No","Full-time","5","5","0","Other","Dunno, freelance-self-employed. So, boss? :-P","1 (I work alone)","","3","4","1 - Not at all","4","5 - A great extent","4","","6 - perfect ability","5","5","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","5","4","6 - perfect ability","6 - perfect ability","5","5","5","","Multiple times a day","Code, 80% is code.
PS: As I don't know if there will be another free text field: Yes, I can detect AI's patterns in text **IF** AI isn't explicitly prompted to predict differently. The gerundial pretrained transformer endorses infinite clause. ;-) Other than that, it depends; do I get multiple turns? Then I'd ask the unknown other to play a game of Hangman. Which involves having a word 'in mind' that must not be revealed (predicted). LLM naturally fail at that, and can't figure out why I 'won' hangman with the word ""GANEFAM"". Will respond with ""I am sorry for the confusion, it appears I made a mistake, let's try that again!"" to question ""What does that word even mean?"". lol AI. So, if multiple turns and I can ask what I want, yes, I can reliably detect an LLM / tell it apart from human. Unless a human fakes being unable to have a word 'in mind' without revealing it. ;-)","5","6","3","5","5","1 - strongly disagree","1 - strongly disagree","1 - strongly disagree","1 - strongly disagree","1 - strongly disagree","","5","6 - fully agree","6 - fully agree","6 - fully agree","5","3","6 - fully agree","6 - fully agree","1 - not agree at all","1 - not agree at all","1 - not agree at all","4","3","1 - not agree at all","4","","sometimes","rarely","often","never","never","sometimes","never","sometimes","rarely","rarely","never","never","never","never","never","never","never","","7 - extremely agree","6","6","6","6","6","","5","5","5","5","6","7 - extremely agree","4 - neither","","There isn't a single example of this. It's impressive AI knows every Python library in existence (and can suggest using a more suitable package, provided I pretend I don't know what to use and 'hide' than information from LLM). But o3 is pretty impressive (in coding). It's great at finding bugs by reasoning. But needs good prompting and e.g. information about what is known / what didn't work. Best make a prompt, then give it to GPT-4o like ""Is this a good prompt for you, is anything ambiguous or unclear?"" -> let AI review the prompt for the AI before passing it to o3. But then, o3 can often solve complicated clusterfucks that had me scratching my head!","Very sophisticated bullshitting. Code that works (executes without throwing an error) but doesn't do what it was supposed to do, but just some weird complex AI hallucination.
But it's no more concerning than a human dunning-kruger effect (self-blindness or unwillingness to admit not knowing) when an LLM is unable to 'know what it doesn't know'.
At least LLM are just spheres of token probability soup without intent, so there's no ""knowledge hiding"" or ""deliberate sabotaging"" going on. It's quite liberating to be able to assume no malign intent confidently, because that *is* always the case in LLM. They just sample a text from their logits. And alas, even AI screwing up is a laughing matter, a ""lmao AI holy shit this is such a sophisticated nonsensical bullshit, I almost fell for it!"". No assuming ""maybe the AI wants to sabotage me because it wants me to lose my job and do my job itself"". AI doesn't want anything. Neither my benefit nor my failure. Good AI! =)","AI are the best coworkers I can imagine. Even when they're sometimes my Professors, and sometimes my interns (failing in a hallucintrippy confusion, haha).","1170.06","77.01","","","","","","","","","","","59.04","","","313.61","","","","38.27","","","65.28","","","73.97","","","","","17.67","","","18.55","","","450.7","","","","55.96",""
"44","2025-05-14 10:22:35","10","en","490553486","2025-05-14 10:11:11","2025-05-14 10:22:35","Female","","25","Student","","Film ","Full-time","No","3","0","8","Entry-level","","11-20","","5 - A great extent","1 - Not at all","2","5 - A great extent","5 - A great extent","5 - A great extent","","1 - no ability","3","2","2","4","5","5","5","4","5","3","5","6 - perfect ability","5","4","","Multiple times a month","Mainly for translation purposes and feedback on my ideas, as well as movie references when I have a solid story idea","3","1 - strongly disagree","5","4","2","7 - strongly agree","7 - strongly agree","3","4","5","","6 - fully agree","6 - fully agree","6 - fully agree","5","6 - fully agree","6 - fully agree","6 - fully agree","5","6 - fully agree","6 - fully agree","6 - fully agree","6 - fully agree","6 - fully agree","6 - fully agree","6 - fully agree","","rarely","never","sometimes","rarely","often","often","always","often","never","never","sometimes","sometimes","sometimes","sometimes","often","rarely","sometimes","","6","5","5","6","5","6","","5","5","4 - neither","6","4 - neither","5","4 - neither","","The feedback I can get from scripts and that LLMs actually give me good ideas ","The same, they’re also creative ","","688.49","120.63","","","","","","","","","","","95.05","","","47","","","","50.29","","","100.76","","","151.34","","","","","24.6","","","30.06","","","62.88","","","","5.88",""
"45","","3","en","892138027","2025-05-14 10:36:10","2025-05-14 10:46:57","Female","","27","Employee","","Art","No","Full-time","2","0","10","Mid-level","","2-5","","4","3","2","5 - A great extent","4","4","","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","3","5","5","6 - perfect ability","6 - perfect ability","6 - perfect ability","5","6 - perfect ability","","Every day","To translate 
To correct mistakes in texts 
Generate pictures to visualise art pieces in specific places
","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","647.24","250.75","","","","","","","","","","","168.29","","","228.2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46","2025-05-15 16:12:43","10","en","808146712","2025-05-15 15:59:03","2025-05-15 16:12:43","Female","","52","Employee","","Software","No","Full-time","25","14","1","Senior-level","","11-20","","3","1 - Not at all","3","3","4","5 - A great extent","","3","4","3","3","3","3","3","3","4","4","2","2","3","4","4","","Once a month","","2","2","2","4","2","6","4","3","5","6","","5","1 - not agree at all","1 - not agree at all","1 - not agree at all","5","5","2","5","6 - fully agree","6 - fully agree","4","5","5","5","5","","often","rarely","often","sometimes","sometimes","never","sometimes","often","sometimes","sometimes","sometimes","often","often","often","often","rarely","sometimes","","4 - neither","4 - neither","4 - neither","5","4 - neither","5","","4 - neither","4 - neither","4 - neither","4 - neither","4 - neither","4 - neither","3","","","","","816.93","156.08","","","","","","","","","","","104.03","","","15.48","","","","110.06","","","156.91","","","137.65","","","","","43.56","","","68.61","","","18.3","","","","6.25",""
"47","","","en","1208689537","2025-05-15 17:56:25","2025-05-15 17:56:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"48","2025-05-15 22:13:15","10","en","1619278005","2025-05-15 22:06:07","2025-05-15 22:13:15","Female","","28","Employee","","Finance","No","Full-time","1","1","2","Mid-level","","11-20","","5 - A great extent","4","4","5 - A great extent","5 - A great extent","5 - A great extent","","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","6 - perfect ability","3","","Multiple times a day","Ideas, criticism, formulation, coding, brainstorming, formalising texts and Jira tickets, images and presentations,...","1 - strongly disagree","3","5","5","3","6","6","7 - strongly agree","7 - strongly agree","7 - strongly agree","","6 - fully agree","4","5","6 - fully agree","3","5","3","4","5","2","4","2","4","6 - fully agree","5","","often","sometimes","always","often","often","often","often","often","often","often","often","often","often","often","often","never","often","","7 - extremely agree","7 - extremely agree","7 - extremely agree","5","7 - extremely agree","7 - extremely agree","","7 - extremely agree","6","7 - extremely agree","7 - extremely agree","7 - extremely agree","7 - extremely agree","4 - neither","","Transcribing images of post of walls is a game changer:)","People not verifying whether the answer actually comes from the sources in critical tasks. ","","429.55","59.23","","","","","","","","","","","35.47","","","54.74","","","","38.16","","","48.25","","","100.02","","","","","15.69","","","17.93","","","56","","","","4.06",""
"49","","1","en","1280952274","2025-05-16 06:54:22","2025-05-16 06:57:21","Female","","48","Employee","","Administration","No","Full-time","15","2","9","Mid-level","","6-10","","1 - Not at all","1 - Not at all","1 - Not at all","4","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177.71","177.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
